id	cluster	res
TCGA-AU-6004	4	hc
TCGA-AW-A1PO	6	hc
TCGA-AX-A05S	6	hc
TCGA-AX-A05T	6	hc
TCGA-AX-A05U	6	hc
TCGA-AX-A05W	6	hc
TCGA-AX-A05Y	6	hc
TCGA-AX-A05Z	6	hc
TCGA-AX-A060	6	hc
TCGA-AX-A062	6	hc
TCGA-AX-A063	6	hc
TCGA-AX-A064	6	hc
TCGA-AX-A06B	6	hc
TCGA-AX-A06D	6	hc
TCGA-AX-A06F	6	hc
TCGA-AX-A06J	6	hc
TCGA-AX-A06L	6	hc
TCGA-AX-A0IS	6	hc
TCGA-AX-A0IW	6	hc
TCGA-AX-A0IZ	6	hc
TCGA-AX-A0J0	6	hc
TCGA-AX-A0J1	6	hc
TCGA-AX-A2H2	6	hc
TCGA-AX-A2H5	6	hc
TCGA-AX-A2H7	6	hc
TCGA-AX-A2H8	6	hc
TCGA-AX-A2HA	6	hc
TCGA-AX-A2HC	6	hc
TCGA-AX-A2HD	6	hc
TCGA-AX-A2HF	6	hc
TCGA-AX-A2HG	6	hc
TCGA-AX-A2HH	6	hc
TCGA-AX-A2HJ	6	hc
TCGA-AX-A2HK	1	hc
TCGA-AX-A3FS	7	hc
TCGA-AX-A3FT	6	hc
TCGA-AX-A3FV	7	hc
TCGA-AX-A3FW	6	hc
TCGA-AX-A3FX	6	hc
TCGA-AX-A3FZ	1	hc
TCGA-AX-A3G3	6	hc
TCGA-AX-A3G4	6	hc
TCGA-AX-A3G8	6	hc
TCGA-AX-A3G9	6	hc
TCGA-AX-A3GI	6	hc
TCGA-AY-5543	8	hc
TCGA-AY-6196	8	hc
TCGA-AY-6197	8	hc
TCGA-AY-6386	8	hc
TCGA-AZ-4308	8	hc
TCGA-AZ-4315	8	hc
TCGA-AZ-4323	8	hc
TCGA-AZ-4614	8	hc
TCGA-AZ-4615	8	hc
TCGA-AZ-4616	4	hc
TCGA-AZ-4682	8	hc
TCGA-AZ-4684	8	hc
TCGA-AZ-5407	8	hc
TCGA-AZ-6598	8	hc
TCGA-AZ-6599	8	hc
TCGA-AZ-6600	8	hc
TCGA-AZ-6601	4	hc
TCGA-AZ-6603	8	hc
TCGA-AZ-6605	4	hc
TCGA-AZ-6606	8	hc
TCGA-AZ-6607	3	hc
TCGA-AZ-6608	8	hc
TCGA-B0-4688	7	hc
TCGA-B0-4690	1	hc
TCGA-B0-4691	1	hc
TCGA-B0-4693	1	hc
TCGA-B0-4694	1	hc
TCGA-B0-4696	6	hc
TCGA-B0-4697	1	hc
TCGA-B0-4698	1	hc
TCGA-B0-4699	4	hc
TCGA-B0-4700	1	hc
TCGA-B0-4701	1	hc
TCGA-B0-4703	1	hc
TCGA-B0-4706	1	hc
TCGA-B0-4707	1	hc
TCGA-B0-4710	1	hc
TCGA-B0-4712	1	hc
TCGA-B0-4713	1	hc
TCGA-B0-4714	4	hc
TCGA-B0-4718	1	hc
TCGA-B0-4810	1	hc
TCGA-B0-4811	1	hc
TCGA-B0-4813	1	hc
TCGA-B0-4814	1	hc
TCGA-B0-4815	1	hc
TCGA-B0-4816	1	hc
TCGA-B0-4817	4	hc
TCGA-B0-4818	1	hc
TCGA-B0-4819	1	hc
TCGA-B0-4821	1	hc
TCGA-B0-4822	1	hc
TCGA-B0-4823	1	hc
TCGA-B0-4824	1	hc
TCGA-B0-4827	1	hc
TCGA-B0-4828	1	hc
TCGA-B0-4833	1	hc
TCGA-B0-4834	4	hc
TCGA-B0-4836	1	hc
TCGA-B0-4837	1	hc
TCGA-B0-4838	1	hc
TCGA-B0-4839	1	hc
TCGA-B0-4841	1	hc
TCGA-B0-4842	1	hc
TCGA-B0-4843	1	hc
TCGA-B0-4844	1	hc
TCGA-B0-4845	1	hc
TCGA-B0-4846	1	hc
TCGA-B0-4847	1	hc
TCGA-B0-4848	1	hc
TCGA-B0-4849	1	hc
TCGA-B0-4852	1	hc
TCGA-B0-4945	1	hc
TCGA-B0-5075	1	hc
TCGA-B0-5077	1	hc
TCGA-B0-5080	1	hc
TCGA-B0-5081	1	hc
TCGA-B0-5084	4	hc
TCGA-B0-5085	1	hc
TCGA-B0-5088	1	hc
TCGA-B0-5092	1	hc
TCGA-B0-5094	1	hc
TCGA-B0-5095	1	hc
TCGA-B0-5096	1	hc
TCGA-B0-5097	1	hc
TCGA-B0-5098	3	hc
TCGA-B0-5099	1	hc
TCGA-B0-5100	1	hc
TCGA-B0-5102	1	hc
TCGA-B0-5104	1	hc
TCGA-B0-5106	1	hc
TCGA-B0-5107	1	hc
TCGA-B0-5108	1	hc
TCGA-B0-5109	4	hc
TCGA-B0-5110	1	hc
TCGA-B0-5113	1	hc
TCGA-B0-5115	1	hc
TCGA-B0-5116	1	hc
TCGA-B0-5117	4	hc
TCGA-B0-5119	1	hc
TCGA-B0-5120	1	hc
TCGA-B0-5121	1	hc
TCGA-B0-5399	1	hc
TCGA-B0-5400	1	hc
TCGA-B0-5402	1	hc
TCGA-B0-5690	1	hc
TCGA-B0-5691	1	hc
TCGA-B0-5692	1	hc
TCGA-B0-5693	1	hc
TCGA-B0-5694	1	hc
TCGA-B0-5695	1	hc
TCGA-B0-5696	1	hc
TCGA-B0-5697	1	hc
TCGA-B0-5698	1	hc
TCGA-B0-5699	1	hc
TCGA-B0-5700	1	hc
TCGA-B0-5701	1	hc
TCGA-B0-5702	1	hc
TCGA-B0-5703	1	hc
TCGA-B0-5705	1	hc
TCGA-B0-5706	1	hc
TCGA-B0-5707	1	hc
TCGA-B0-5709	1	hc
TCGA-B0-5710	1	hc
TCGA-B0-5711	1	hc
TCGA-B0-5712	1	hc
TCGA-B0-5713	1	hc
TCGA-B0-5812	1	hc
TCGA-B2-3923	4	hc
TCGA-B2-3924	1	hc
TCGA-B2-4098	1	hc
TCGA-B2-4099	1	hc
TCGA-B2-4101	1	hc
TCGA-B2-4102	1	hc
TCGA-B2-5633	1	hc
TCGA-B2-5635	1	hc
TCGA-B2-5636	1	hc
TCGA-B2-5639	1	hc
TCGA-B2-5641	1	hc
TCGA-B4-5377	1	hc
TCGA-B4-5378	1	hc
TCGA-B4-5832	1	hc
TCGA-B4-5834	1	hc
TCGA-B4-5835	1	hc
TCGA-B4-5836	1	hc
TCGA-B4-5838	1	hc
TCGA-B4-5843	1	hc
TCGA-B4-5844	1	hc
TCGA-B5-A0JN	6	hc
TCGA-B5-A0JT	6	hc
TCGA-B5-A0JU	6	hc
TCGA-B5-A0JX	6	hc
TCGA-B5-A0JY	6	hc
TCGA-B5-A0JZ	6	hc
TCGA-B5-A0K0	6	hc
TCGA-B5-A0K1	6	hc
TCGA-B5-A0K2	6	hc
TCGA-B5-A0K3	6	hc
TCGA-B5-A0K4	4	hc
TCGA-B5-A0K7	6	hc
TCGA-B5-A0K8	6	hc
TCGA-B5-A0K9	6	hc
TCGA-B5-A0KB	4	hc
TCGA-B5-A11E	6	hc
TCGA-B5-A11F	6	hc
TCGA-B5-A11G	6	hc
TCGA-B5-A11H	6	hc
TCGA-B5-A11I	4	hc
TCGA-B5-A11L	6	hc
TCGA-B5-A11N	6	hc
TCGA-B5-A11P	6	hc
TCGA-B5-A11Q	6	hc
TCGA-B5-A11S	6	hc
TCGA-B5-A11U	6	hc
TCGA-B5-A11V	6	hc
TCGA-B5-A11W	6	hc
TCGA-B5-A11X	7	hc
TCGA-B5-A11Y	6	hc
TCGA-B5-A11Z	6	hc
TCGA-B5-A121	6	hc
TCGA-B5-A1MS	6	hc
TCGA-B5-A1MU	6	hc
TCGA-B5-A1MV	6	hc
TCGA-B5-A1MW	6	hc
TCGA-B5-A1MX	6	hc
TCGA-B5-A1MY	7	hc
TCGA-B5-A1MZ	6	hc
TCGA-B5-A1N2	6	hc
TCGA-B5-A3FA	6	hc
TCGA-B5-A3FB	4	hc
TCGA-B5-A3FC	6	hc
TCGA-B5-A3FD	6	hc
TCGA-B5-A3FH	6	hc
TCGA-B5-A3S1	6	hc
TCGA-B6-A0I2	1	hc
TCGA-B6-A0I6	7	hc
TCGA-B6-A0I8	9	hc
TCGA-B6-A0I9	7	hc
TCGA-B6-A0IB	9	hc
TCGA-B6-A0IG	7	hc
TCGA-B6-A0IJ	4	hc
TCGA-B6-A0IK	1	hc
TCGA-B6-A0IO	9	hc
TCGA-B6-A0IQ	7	hc
TCGA-B6-A0RG	9	hc
TCGA-B6-A0RH	7	hc
TCGA-B6-A0RL	9	hc
TCGA-B6-A0RM	9	hc
TCGA-B6-A0RN	9	hc
TCGA-B6-A0RO	9	hc
TCGA-B6-A0RP	9	hc
TCGA-B6-A0RQ	9	hc
TCGA-B6-A0RT	7	hc
TCGA-B6-A0RU	7	hc
TCGA-B6-A0RV	9	hc
TCGA-B6-A0WX	1	hc
TCGA-B6-A0X0	9	hc
TCGA-B6-A0X1	7	hc
TCGA-B6-A2IU	9	hc
TCGA-B8-4143	1	hc
TCGA-B8-4146	1	hc
TCGA-B8-4153	1	hc
TCGA-B8-4620	4	hc
TCGA-B8-4621	4	hc
TCGA-B8-4622	1	hc
TCGA-B8-5158	1	hc
TCGA-B8-5159	1	hc
TCGA-B8-5162	1	hc
TCGA-B8-5163	1	hc
TCGA-B8-5164	1	hc
TCGA-B8-5165	1	hc
TCGA-B8-5545	1	hc
TCGA-B8-5546	1	hc
TCGA-B8-5549	1	hc
TCGA-B8-5550	1	hc
TCGA-B8-5551	1	hc
TCGA-B8-5552	1	hc
TCGA-B8-5553	1	hc
TCGA-BA-4074	4	hc
TCGA-BA-4078	3	hc
TCGA-BA-5149	4	hc
TCGA-BA-5151	4	hc
TCGA-BA-5152	3	hc
TCGA-BA-5153	3	hc
TCGA-BA-5555	3	hc
TCGA-BA-5556	4	hc
TCGA-BA-5557	4	hc
TCGA-BA-5559	3	hc
TCGA-BA-6869	3	hc
TCGA-BA-6870	4	hc
TCGA-BA-6871	3	hc
TCGA-BA-6872	3	hc
TCGA-BA-6873	4	hc
TCGA-BB-4217	3	hc
TCGA-BG-A0LW	6	hc
TCGA-BG-A0LX	6	hc
TCGA-BG-A0M0	6	hc
TCGA-BG-A0M2	6	hc
TCGA-BG-A0M3	6	hc
TCGA-BG-A0M4	6	hc
TCGA-BG-A0M6	6	hc
TCGA-BG-A0M7	6	hc
TCGA-BG-A0M8	6	hc
TCGA-BG-A0M9	6	hc
TCGA-BG-A0MA	6	hc
TCGA-BG-A0MC	6	hc
TCGA-BG-A0MG	6	hc
TCGA-BG-A0MH	6	hc
TCGA-BG-A0MK	4	hc
TCGA-BG-A0MS	6	hc
TCGA-BG-A0MT	6	hc
TCGA-BG-A0MU	6	hc
TCGA-BG-A0RY	6	hc
TCGA-BG-A0VT	6	hc
TCGA-BG-A0VV	6	hc
TCGA-BG-A0W1	6	hc
TCGA-BG-A0YU	6	hc
TCGA-BG-A0YV	6	hc
TCGA-BG-A186	6	hc
TCGA-BG-A187	6	hc
TCGA-BG-A18A	6	hc
TCGA-BG-A18B	6	hc
TCGA-BG-A18C	6	hc
TCGA-BG-A220	6	hc
TCGA-BG-A221	3	hc
TCGA-BG-A222	3	hc
TCGA-BG-A2AD	6	hc
TCGA-BG-A2AE	6	hc
TCGA-BG-A2L7	6	hc
TCGA-BG-A3EW	6	hc
TCGA-BG-A3PP	6	hc
TCGA-BH-A0AU	9	hc
TCGA-BH-A0AV	7	hc
TCGA-BH-A0AY	9	hc
TCGA-BH-A0AZ	9	hc
TCGA-BH-A0B0	9	hc
TCGA-BH-A0B1	9	hc
TCGA-BH-A0B2	9	hc
TCGA-BH-A0B3	7	hc
TCGA-BH-A0B4	9	hc
TCGA-BH-A0B5	1	hc
TCGA-BH-A0B6	9	hc
TCGA-BH-A0B7	7	hc
TCGA-BH-A0B9	7	hc
TCGA-BH-A0BA	1	hc
TCGA-BH-A0BC	9	hc
TCGA-BH-A0BF	9	hc
TCGA-BH-A0BJ	9	hc
TCGA-BH-A0BM	9	hc
TCGA-BH-A0BO	9	hc
TCGA-BH-A0BP	9	hc
TCGA-BH-A0BQ	9	hc
TCGA-BH-A0BR	9	hc
TCGA-BH-A0BS	9	hc
TCGA-BH-A0BT	9	hc
TCGA-BH-A0BV	9	hc
TCGA-BH-A0BW	7	hc
TCGA-BH-A0BZ	9	hc
TCGA-BH-A0C0	9	hc
TCGA-BH-A0C1	1	hc
TCGA-BH-A0C3	9	hc
TCGA-BH-A0C7	9	hc
TCGA-BH-A0DD	9	hc
TCGA-BH-A0DG	9	hc
TCGA-BH-A0DH	9	hc
TCGA-BH-A0DI	9	hc
TCGA-BH-A0DK	9	hc
TCGA-BH-A0DL	3	hc
TCGA-BH-A0DP	1	hc
TCGA-BH-A0DS	9	hc
TCGA-BH-A0DT	9	hc
TCGA-BH-A0DV	9	hc
TCGA-BH-A0E0	7	hc
TCGA-BH-A0E1	1	hc
TCGA-BH-A0E2	9	hc
TCGA-BH-A0E6	5	hc
TCGA-BH-A0E7	9	hc
TCGA-BH-A0E9	9	hc
TCGA-BH-A0EA	9	hc
TCGA-BH-A0EB	9	hc
TCGA-BH-A0EE	7	hc
TCGA-BH-A0EI	9	hc
TCGA-BH-A0GY	9	hc
TCGA-BH-A0H5	9	hc
TCGA-BH-A0H6	9	hc
TCGA-BH-A0H7	1	hc
TCGA-BH-A0H9	9	hc
TCGA-BH-A0HA	9	hc
TCGA-BH-A0HK	9	hc
TCGA-BH-A0HL	9	hc
TCGA-BH-A0HN	9	hc
TCGA-BH-A0HP	9	hc
TCGA-BH-A0HU	9	hc
TCGA-BH-A0HW	9	hc
TCGA-BH-A0HX	9	hc
TCGA-BH-A0HY	1	hc
TCGA-BH-A0RX	1	hc
TCGA-BH-A0W4	9	hc
TCGA-BH-A0W5	9	hc
TCGA-BH-A18F	9	hc
TCGA-BH-A18G	7	hc
TCGA-BH-A18H	9	hc
TCGA-BH-A18J	9	hc
TCGA-BH-A18L	9	hc
TCGA-BH-A18M	9	hc
TCGA-BH-A18N	9	hc
TCGA-BH-A18P	9	hc
TCGA-BH-A18Q	7	hc
TCGA-BH-A18R	7	hc
TCGA-BH-A18S	9	hc
TCGA-BH-A18T	7	hc
TCGA-BH-A18U	1	hc
TCGA-BH-A18V	7	hc
TCGA-BH-A1EN	7	hc
TCGA-BH-A1EO	9	hc
TCGA-BH-A1ES	9	hc
TCGA-BH-A1ET	9	hc
TCGA-BH-A1EU	9	hc
TCGA-BH-A1EV	7	hc
TCGA-BH-A1EW	9	hc
TCGA-BH-A1EX	9	hc
TCGA-BH-A1EY	9	hc
TCGA-BH-A1F0	7	hc
TCGA-BH-A1F2	7	hc
TCGA-BH-A1F5	9	hc
TCGA-BH-A1F6	7	hc
TCGA-BH-A1F8	9	hc
TCGA-BH-A1FB	9	hc
TCGA-BH-A1FC	7	hc
TCGA-BH-A1FD	9	hc
TCGA-BH-A1FE	1	hc
TCGA-BH-A1FG	9	hc
TCGA-BH-A1FH	9	hc
TCGA-BH-A1FJ	9	hc
TCGA-BH-A1FL	9	hc
TCGA-BH-A1FM	9	hc
TCGA-BH-A1FN	9	hc
TCGA-BH-A1FR	9	hc
TCGA-BH-A201	9	hc
TCGA-BH-A202	7	hc
TCGA-BH-A203	7	hc
TCGA-BH-A204	9	hc
TCGA-BH-A208	7	hc
TCGA-BH-A209	9	hc
TCGA-BH-A28Q	9	hc
TCGA-BH-A2L8	9	hc
TCGA-BK-A0C9	6	hc
TCGA-BK-A0CA	6	hc
TCGA-BK-A0CB	6	hc
TCGA-BK-A0CC	5	hc
TCGA-BK-A139	6	hc
TCGA-BK-A13B	6	hc
TCGA-BK-A13C	6	hc
TCGA-BK-A26L	6	hc
TCGA-BL-A0C8	7	hc
TCGA-BL-A13I	1	hc
TCGA-BL-A13J	7	hc
TCGA-BL-A3JM	7	hc
TCGA-BM-6198	4	hc
TCGA-BP-4158	1	hc
TCGA-BP-4161	1	hc
TCGA-BP-4164	1	hc
TCGA-BP-4165	1	hc
TCGA-BP-4169	1	hc
TCGA-BP-4170	1	hc
TCGA-BP-4173	1	hc
TCGA-BP-4174	1	hc
TCGA-BP-4325	1	hc
TCGA-BP-4326	1	hc
TCGA-BP-4327	1	hc
TCGA-BP-4329	1	hc
TCGA-BP-4330	1	hc
TCGA-BP-4331	1	hc
TCGA-BP-4332	1	hc
TCGA-BP-4334	4	hc
TCGA-BP-4335	1	hc
TCGA-BP-4337	1	hc
TCGA-BP-4338	1	hc
TCGA-BP-4341	1	hc
TCGA-BP-4342	1	hc
TCGA-BP-4343	1	hc
TCGA-BP-4344	1	hc
TCGA-BP-4345	1	hc
TCGA-BP-4346	1	hc
TCGA-BP-4347	1	hc
TCGA-BP-4349	1	hc
TCGA-BP-4351	1	hc
TCGA-BP-4352	1	hc
TCGA-BP-4353	1	hc
TCGA-BP-4354	4	hc
TCGA-BP-4355	1	hc
TCGA-BP-4756	1	hc
TCGA-BP-4758	1	hc
TCGA-BP-4759	1	hc
TCGA-BP-4760	1	hc
TCGA-BP-4761	1	hc
TCGA-BP-4762	1	hc
TCGA-BP-4763	1	hc
TCGA-BP-4765	1	hc
TCGA-BP-4766	1	hc
TCGA-BP-4768	1	hc
TCGA-BP-4769	1	hc
TCGA-BP-4770	1	hc
TCGA-BP-4771	1	hc
TCGA-BP-4774	1	hc
TCGA-BP-4775	1	hc
TCGA-BP-4776	1	hc
TCGA-BP-4777	1	hc
TCGA-BP-4781	1	hc
TCGA-BP-4784	1	hc
TCGA-BP-4787	1	hc
TCGA-BP-4789	1	hc
TCGA-BP-4790	1	hc
TCGA-BP-4797	1	hc
TCGA-BP-4798	1	hc
TCGA-BP-4799	4	hc
TCGA-BP-4801	1	hc
TCGA-BP-4803	1	hc
TCGA-BP-4804	1	hc
TCGA-BP-4807	1	hc
TCGA-BP-4959	1	hc
TCGA-BP-4960	1	hc
TCGA-BP-4961	1	hc
TCGA-BP-4962	1	hc
TCGA-BP-4963	1	hc
TCGA-BP-4964	1	hc
TCGA-BP-4965	1	hc
TCGA-BP-4967	1	hc
TCGA-BP-4968	1	hc
TCGA-BP-4969	1	hc
TCGA-BP-4970	1	hc
TCGA-BP-4971	1	hc
TCGA-BP-4972	1	hc
TCGA-BP-4973	1	hc
TCGA-BP-4974	1	hc
TCGA-BP-4975	1	hc
TCGA-BP-4976	1	hc
TCGA-BP-4977	1	hc
TCGA-BP-4981	1	hc
TCGA-BP-4982	1	hc
TCGA-BP-4983	1	hc
TCGA-BP-4985	1	hc
TCGA-BP-4986	1	hc
TCGA-BP-4987	1	hc
TCGA-BP-4988	4	hc
TCGA-BP-4989	1	hc
TCGA-BP-4991	1	hc
TCGA-BP-4992	1	hc
TCGA-BP-4993	1	hc
TCGA-BP-4994	4	hc
TCGA-BP-4995	1	hc
TCGA-BP-4998	1	hc
TCGA-BP-4999	1	hc
TCGA-BP-5000	1	hc
TCGA-BP-5001	1	hc
TCGA-BP-5004	1	hc
TCGA-BP-5006	1	hc
TCGA-BP-5007	1	hc
TCGA-BP-5008	1	hc
TCGA-BP-5009	1	hc
TCGA-BP-5010	1	hc
TCGA-BP-5168	1	hc
TCGA-BP-5169	1	hc
TCGA-BP-5170	1	hc
TCGA-BP-5173	1	hc
TCGA-BP-5174	1	hc
TCGA-BP-5175	1	hc
TCGA-BP-5176	1	hc
TCGA-BP-5177	1	hc
TCGA-BP-5178	1	hc
TCGA-BP-5180	1	hc
TCGA-BP-5181	1	hc
TCGA-BP-5182	1	hc
TCGA-BP-5183	1	hc
TCGA-BP-5184	1	hc
TCGA-BP-5185	1	hc
TCGA-BP-5186	1	hc
TCGA-BP-5187	1	hc
TCGA-BP-5189	1	hc
TCGA-BP-5190	1	hc
TCGA-BP-5191	1	hc
TCGA-BP-5192	1	hc
TCGA-BP-5194	1	hc
TCGA-BP-5195	1	hc
TCGA-BP-5196	1	hc
TCGA-BP-5198	1	hc
TCGA-BP-5199	1	hc
TCGA-BP-5200	1	hc
TCGA-BP-5201	1	hc
TCGA-BP-5202	1	hc
TCGA-BS-A0T9	6	hc
TCGA-BS-A0TA	6	hc
TCGA-BS-A0TC	6	hc
TCGA-BS-A0TD	6	hc
TCGA-BS-A0TG	4	hc
TCGA-BS-A0TI	6	hc
TCGA-BS-A0TJ	6	hc
TCGA-BS-A0U7	6	hc
TCGA-BS-A0U8	6	hc
TCGA-BS-A0U9	6	hc
TCGA-BS-A0UF	6	hc
TCGA-BS-A0UJ	6	hc
TCGA-BS-A0V4	6	hc
TCGA-BS-A0V7	6	hc
TCGA-BS-A0VI	4	hc
TCGA-BT-A0S7	7	hc
TCGA-BT-A0YX	7	hc
TCGA-BT-A20J	7	hc
TCGA-BT-A20N	7	hc
TCGA-BT-A20O	7	hc
TCGA-BT-A20P	7	hc
TCGA-BT-A20Q	7	hc
TCGA-BT-A20R	7	hc
TCGA-BT-A20T	7	hc
TCGA-BT-A20U	7	hc
TCGA-BT-A20V	7	hc
TCGA-BT-A20W	4	hc
TCGA-BT-A20X	7	hc
TCGA-BT-A2LA	1	hc
TCGA-BT-A2LB	7	hc
TCGA-BT-A2LD	4	hc
TCGA-BT-A3PH	7	hc
TCGA-BT-A3PJ	7	hc
TCGA-BT-A3PK	4	hc
TCGA-BT-A42B	1	hc
TCGA-BT-A42C	7	hc
TCGA-C4-A0EZ	1	hc
TCGA-C4-A0F0	4	hc
TCGA-C4-A0F1	7	hc
TCGA-C4-A0F6	7	hc
TCGA-C4-A0F7	7	hc
TCGA-C8-A12K	7	hc
TCGA-C8-A12L	7	hc
TCGA-C8-A12M	9	hc
TCGA-C8-A12N	9	hc
TCGA-C8-A12O	9	hc
TCGA-C8-A12P	7	hc
TCGA-C8-A12Q	7	hc
TCGA-C8-A12T	9	hc
TCGA-C8-A12U	9	hc
TCGA-C8-A12V	7	hc
TCGA-C8-A12W	9	hc
TCGA-C8-A12X	9	hc
TCGA-C8-A12Y	9	hc
TCGA-C8-A12Z	7	hc
TCGA-C8-A130	9	hc
TCGA-C8-A131	5	hc
TCGA-C8-A132	7	hc
TCGA-C8-A133	9	hc
TCGA-C8-A134	7	hc
TCGA-C8-A135	7	hc
TCGA-C8-A137	7	hc
TCGA-C8-A138	9	hc
TCGA-C8-A1HE	9	hc
TCGA-C8-A1HF	7	hc
TCGA-C8-A1HG	9	hc
TCGA-C8-A1HI	7	hc
TCGA-C8-A1HJ	3	hc
TCGA-C8-A1HK	7	hc
TCGA-C8-A1HL	9	hc
TCGA-C8-A1HM	9	hc
TCGA-C8-A1HN	9	hc
TCGA-C8-A1HO	9	hc
TCGA-C8-A26V	9	hc
TCGA-C8-A26W	9	hc
TCGA-C8-A26X	7	hc
TCGA-C8-A26Y	7	hc
TCGA-C8-A26Z	9	hc
TCGA-C8-A273	9	hc
TCGA-C8-A274	9	hc
TCGA-C8-A275	7	hc
TCGA-C8-A278	7	hc
TCGA-C8-A27A	9	hc
TCGA-C8-A27B	4	hc
TCGA-C8-A3M7	1	hc
TCGA-C8-A3M8	9	hc
TCGA-CA-5254	8	hc
TCGA-CA-5255	8	hc
TCGA-CA-5256	8	hc
TCGA-CA-5796	8	hc
TCGA-CA-5797	8	hc
TCGA-CA-6715	8	hc
TCGA-CA-6716	8	hc
TCGA-CA-6717	8	hc
TCGA-CA-6718	4	hc
TCGA-CA-6719	8	hc
TCGA-CF-A1HR	7	hc
TCGA-CF-A1HS	7	hc
TCGA-CF-A27C	7	hc
TCGA-CF-A3MF	7	hc
TCGA-CF-A3MG	7	hc
TCGA-CF-A3MH	7	hc
TCGA-CF-A3MI	7	hc
TCGA-CI-6621	4	hc
TCGA-CJ-4634	1	hc
TCGA-CJ-4635	1	hc
TCGA-CJ-4638	1	hc
TCGA-CJ-4640	1	hc
TCGA-CJ-4642	1	hc
TCGA-CJ-4868	1	hc
TCGA-CJ-4869	1	hc
TCGA-CJ-4870	1	hc
TCGA-CJ-4871	1	hc
TCGA-CJ-4872	1	hc
TCGA-CJ-4873	1	hc
TCGA-CJ-4874	1	hc
TCGA-CJ-4875	1	hc
TCGA-CJ-4876	1	hc
TCGA-CJ-4878	1	hc
TCGA-CJ-4881	1	hc
TCGA-CJ-4882	1	hc
TCGA-CJ-4884	1	hc
TCGA-CJ-4885	1	hc
TCGA-CJ-4886	1	hc
TCGA-CJ-4887	1	hc
TCGA-CJ-4888	1	hc
TCGA-CJ-4889	1	hc
TCGA-CJ-4890	1	hc
TCGA-CJ-4891	1	hc
TCGA-CJ-4892	1	hc
TCGA-CJ-4893	1	hc
TCGA-CJ-4894	1	hc
TCGA-CJ-4895	1	hc
TCGA-CJ-4897	1	hc
TCGA-CJ-4899	1	hc
TCGA-CJ-4900	1	hc
TCGA-CJ-4901	1	hc
TCGA-CJ-4902	1	hc
TCGA-CJ-4903	1	hc
TCGA-CJ-4904	1	hc
TCGA-CJ-4905	1	hc
TCGA-CJ-4907	1	hc
TCGA-CJ-4908	1	hc
TCGA-CJ-4912	1	hc
TCGA-CJ-4913	1	hc
TCGA-CJ-4916	1	hc
TCGA-CJ-4918	1	hc
TCGA-CJ-4920	1	hc
TCGA-CJ-4923	1	hc
TCGA-CJ-5671	1	hc
TCGA-CJ-5672	1	hc
TCGA-CJ-5675	1	hc
TCGA-CJ-5676	1	hc
TCGA-CJ-5677	1	hc
TCGA-CJ-5678	1	hc
TCGA-CJ-5679	1	hc
TCGA-CJ-5680	1	hc
TCGA-CJ-5681	1	hc
TCGA-CJ-5682	1	hc
TCGA-CJ-5683	1	hc
TCGA-CJ-5684	1	hc
TCGA-CJ-5686	1	hc
TCGA-CJ-5689	1	hc
TCGA-CJ-6027	1	hc
TCGA-CJ-6028	1	hc
TCGA-CJ-6030	1	hc
TCGA-CJ-6031	4	hc
TCGA-CJ-6032	1	hc
TCGA-CJ-6033	1	hc
TCGA-CK-5914	8	hc
TCGA-CK-5916	4	hc
TCGA-CK-6746	3	hc
TCGA-CK-6747	8	hc
TCGA-CK-6748	8	hc
TCGA-CK-6751	8	hc
TCGA-CL-5918	4	hc
TCGA-CM-4743	4	hc
TCGA-CM-4744	4	hc
TCGA-CM-4746	8	hc
TCGA-CM-4747	8	hc
TCGA-CM-4748	8	hc
TCGA-CM-4750	8	hc
TCGA-CM-4752	4	hc
TCGA-CM-5341	8	hc
TCGA-CM-5344	8	hc
TCGA-CM-5348	8	hc
TCGA-CM-5349	8	hc
TCGA-CM-5860	8	hc
TCGA-CM-5861	4	hc
TCGA-CM-5862	4	hc
TCGA-CM-5863	8	hc
TCGA-CM-5864	8	hc
TCGA-CM-5868	8	hc
TCGA-CM-6161	8	hc
TCGA-CM-6162	8	hc
TCGA-CM-6163	4	hc
TCGA-CM-6164	4	hc
TCGA-CM-6165	8	hc
TCGA-CM-6166	8	hc
TCGA-CM-6167	8	hc
TCGA-CM-6168	4	hc
TCGA-CM-6169	8	hc
TCGA-CM-6170	4	hc
TCGA-CM-6171	4	hc
TCGA-CM-6172	8	hc
TCGA-CM-6674	4	hc
TCGA-CM-6675	8	hc
TCGA-CM-6676	8	hc
TCGA-CM-6677	8	hc
TCGA-CM-6678	8	hc
TCGA-CM-6679	8	hc
TCGA-CM-6680	8	hc
TCGA-CN-4722	3	hc
TCGA-CN-4723	3	hc
TCGA-CN-4725	3	hc
TCGA-CN-4726	3	hc
TCGA-CN-4727	4	hc
TCGA-CN-4728	3	hc
TCGA-CN-4729	4	hc
TCGA-CN-4730	3	hc
TCGA-CN-4731	3	hc
TCGA-CN-4733	4	hc
TCGA-CN-4734	3	hc
TCGA-CN-4735	4	hc
TCGA-CN-4736	3	hc
TCGA-CN-4737	3	hc
TCGA-CN-4738	3	hc
TCGA-CN-4739	4	hc
TCGA-CN-4740	3	hc
TCGA-CN-4741	3	hc
TCGA-CN-4742	3	hc
TCGA-CN-5355	3	hc
TCGA-CN-5356	3	hc
TCGA-CN-5358	3	hc
