"ID","K_8"
"TCGA.B6.A0I2",1
"TCGA.B6.A0I6",6
"TCGA.B6.A0I8",8
"TCGA.B6.A0I9",6
"TCGA.B6.A0IB",8
"TCGA.B6.A0IG",6
"TCGA.B6.A0IJ",3
"TCGA.B6.A0IK",1
"TCGA.B6.A0IO",8
"TCGA.B6.A0IQ",6
"TCGA.B6.A0RG",8
"TCGA.B6.A0RH",6
"TCGA.B6.A0RL",8
"TCGA.B6.A0RM",8
"TCGA.B6.A0RN",8
"TCGA.B6.A0RO",8
"TCGA.B6.A0RP",8
"TCGA.B6.A0RQ",8
"TCGA.B6.A0RT",6
"TCGA.B6.A0RU",6
"TCGA.B6.A0RV",8
"TCGA.B6.A0WX",1
"TCGA.B6.A0X0",8
"TCGA.B6.A0X1",6
"TCGA.B6.A2IU",8
"TCGA.B8.4143",1
"TCGA.B8.4146",1
"TCGA.B8.4153",1
"TCGA.B8.4620",3
"TCGA.B8.4621",3
"TCGA.B8.4622",1
"TCGA.B8.5158",1
"TCGA.B8.5159",1
"TCGA.B8.5162",1
"TCGA.B8.5163",1
"TCGA.B8.5164",1
"TCGA.B8.5165",1
"TCGA.B8.5545",1
"TCGA.B8.5546",1
"TCGA.B8.5549",1
"TCGA.B8.5550",1
"TCGA.B8.5551",1
"TCGA.B8.5552",1
"TCGA.B8.5553",1
"TCGA.BA.4074",3
"TCGA.BA.4078",3
"TCGA.BA.5149",3
"TCGA.BA.5151",3
"TCGA.BA.5152",3
"TCGA.BA.5153",3
"TCGA.BA.5555",3
"TCGA.BA.5556",3
"TCGA.BA.5557",3
"TCGA.BA.5559",3
"TCGA.BA.6869",3
"TCGA.BA.6870",3
"TCGA.BA.6871",3
"TCGA.BA.6872",3
"TCGA.BA.6873",3
"TCGA.BB.4217",3
"TCGA.BG.A0LW",5
"TCGA.BG.A0LX",5
"TCGA.BG.A0M0",5
"TCGA.BG.A0M2",5
"TCGA.BG.A0M3",5
"TCGA.BG.A0M4",5
"TCGA.BG.A0M6",5
"TCGA.BG.A0M7",5
"TCGA.BG.A0M8",5
"TCGA.BG.A0M9",5
"TCGA.BG.A0MA",5
"TCGA.BG.A0MC",5
"TCGA.BG.A0MG",5
"TCGA.BG.A0MH",5
"TCGA.BG.A0MK",3
"TCGA.BG.A0MS",5
"TCGA.BG.A0MT",5
"TCGA.BG.A0MU",5
"TCGA.BG.A0RY",5
"TCGA.BG.A0VT",5
"TCGA.BG.A0VV",5
"TCGA.BG.A0W1",5
"TCGA.BG.A0YU",5
"TCGA.BG.A0YV",5
"TCGA.BG.A186",5
"TCGA.BG.A187",5
"TCGA.BG.A18A",5
"TCGA.BG.A18B",5
"TCGA.BG.A18C",5
"TCGA.BG.A220",5
"TCGA.BG.A221",3
"TCGA.BG.A222",3
"TCGA.BG.A2AD",5
"TCGA.BG.A2AE",5
"TCGA.BG.A2L7",5
"TCGA.BG.A3EW",5
"TCGA.BG.A3PP",5
"TCGA.BH.A0AU",8
"TCGA.BH.A0AV",6
"TCGA.BH.A0AY",8
"TCGA.BH.A0AZ",8
"TCGA.BH.A0B0",8
"TCGA.BH.A0B1",8
"TCGA.BH.A0B2",8
"TCGA.BH.A0B3",6
"TCGA.BH.A0B4",8
"TCGA.BH.A0B5",1
"TCGA.BH.A0B6",8
"TCGA.BH.A0B7",6
"TCGA.BH.A0B9",6
"TCGA.BH.A0BA",1
"TCGA.BH.A0BC",8
"TCGA.BH.A0BF",8
"TCGA.BH.A0BJ",8
"TCGA.BH.A0BM",8
"TCGA.BH.A0BO",8
"TCGA.BH.A0BP",8
"TCGA.BH.A0BQ",8
"TCGA.BH.A0BR",8
"TCGA.BH.A0BS",8
"TCGA.BH.A0BT",8
"TCGA.BH.A0BV",8
"TCGA.BH.A0BW",6
"TCGA.BH.A0BZ",8
"TCGA.BH.A0C0",8
"TCGA.BH.A0C1",1
"TCGA.BH.A0C3",8
"TCGA.BH.A0C7",8
"TCGA.BH.A0DD",8
"TCGA.BH.A0DG",8
"TCGA.BH.A0DH",8
"TCGA.BH.A0DI",8
"TCGA.BH.A0DK",8
"TCGA.BH.A0DL",3
"TCGA.BH.A0DP",1
"TCGA.BH.A0DS",8
"TCGA.BH.A0DT",8
"TCGA.BH.A0DV",8
"TCGA.BH.A0E0",6
"TCGA.BH.A0E1",1
"TCGA.BH.A0E2",8
"TCGA.BH.A0E6",4
"TCGA.BH.A0E7",8
"TCGA.BH.A0E9",8
"TCGA.BH.A0EA",8
"TCGA.BH.A0EB",8
"TCGA.BH.A0EE",6
"TCGA.BH.A0EI",8
"TCGA.BH.A0GY",8
"TCGA.BH.A0H5",8
"TCGA.BH.A0H6",8
"TCGA.BH.A0H7",1
"TCGA.BH.A0H9",8
"TCGA.BH.A0HA",8
"TCGA.BH.A0HK",8
"TCGA.BH.A0HL",8
"TCGA.BH.A0HN",8
"TCGA.BH.A0HP",8
"TCGA.BH.A0HU",8
"TCGA.BH.A0HW",8
"TCGA.BH.A0HX",8
"TCGA.BH.A0HY",1
"TCGA.BH.A0RX",1
"TCGA.BH.A0W4",8
"TCGA.BH.A0W5",8
"TCGA.BH.A18F",8
"TCGA.BH.A18G",6
"TCGA.BH.A18H",8
"TCGA.BH.A18J",8
"TCGA.BH.A18L",8
"TCGA.BH.A18M",8
"TCGA.BH.A18N",8
"TCGA.BH.A18P",8
"TCGA.BH.A18Q",6
"TCGA.BH.A18R",6
"TCGA.BH.A18S",8
"TCGA.BH.A18T",6
"TCGA.BH.A18U",1
"TCGA.BH.A18V",6
"TCGA.BH.A1EN",6
"TCGA.BH.A1EO",8
"TCGA.BH.A1ES",8
"TCGA.BH.A1ET",8
"TCGA.BH.A1EU",8
"TCGA.BH.A1EV",6
"TCGA.BH.A1EW",8
"TCGA.BH.A1EX",8
"TCGA.BH.A1EY",8
"TCGA.BH.A1F0",6
"TCGA.BH.A1F2",6
"TCGA.BH.A1F5",8
"TCGA.BH.A1F6",6
"TCGA.BH.A1F8",8
"TCGA.BH.A1FB",8
"TCGA.BH.A1FC",6
"TCGA.BH.A1FD",8
"TCGA.BH.A1FE",1
"TCGA.BH.A1FG",8
"TCGA.BH.A1FH",8
"TCGA.BH.A1FJ",8
"TCGA.BH.A1FL",8
"TCGA.BH.A1FM",8
"TCGA.BH.A1FN",8
"TCGA.BH.A1FR",8
"TCGA.BH.A201",8
"TCGA.BH.A202",6
"TCGA.BH.A203",6
"TCGA.BH.A204",8
"TCGA.BH.A208",6
"TCGA.BH.A209",8
"TCGA.BH.A28Q",8
"TCGA.BH.A2L8",8
"TCGA.BK.A0C9",5
"TCGA.BK.A0CA",5
"TCGA.BK.A0CB",5
"TCGA.BK.A0CC",4
"TCGA.BK.A139",5
"TCGA.BK.A13B",5
"TCGA.BK.A13C",5
"TCGA.BK.A26L",5
"TCGA.BL.A0C8",6
"TCGA.BL.A13I",1
"TCGA.BL.A13J",6
"TCGA.BL.A3JM",6
"TCGA.BM.6198",3
"TCGA.BP.4158",1
"TCGA.BP.4161",1
"TCGA.BP.4164",1
"TCGA.BP.4165",1
"TCGA.BP.4169",1
"TCGA.BP.4170",1
"TCGA.BP.4173",1
"TCGA.BP.4174",1
"TCGA.BP.4325",1
"TCGA.BP.4326",1
"TCGA.BP.4327",1
"TCGA.BP.4329",1
"TCGA.BP.4330",1
"TCGA.BP.4331",1
"TCGA.BP.4332",1
"TCGA.BP.4334",3
"TCGA.BP.4335",1
"TCGA.BP.4337",1
"TCGA.BP.4338",1
"TCGA.BP.4341",1
"TCGA.BP.4342",1
"TCGA.BP.4343",1
"TCGA.BP.4344",1
"TCGA.BP.4345",1
"TCGA.BP.4346",1
"TCGA.BP.4347",1
"TCGA.BP.4349",1
"TCGA.BP.4351",1
"TCGA.BP.4352",1
"TCGA.BP.4353",1
"TCGA.BP.4354",3
"TCGA.BP.4355",1
"TCGA.BP.4756",1
"TCGA.BP.4758",1
"TCGA.BP.4759",1
"TCGA.BP.4760",1
"TCGA.BP.4761",1
"TCGA.BP.4762",1
"TCGA.BP.4763",1
"TCGA.BP.4765",1
"TCGA.BP.4766",1
"TCGA.BP.4768",1
"TCGA.BP.4769",1
"TCGA.BP.4770",1
"TCGA.BP.4771",1
"TCGA.BP.4774",1
"TCGA.BP.4775",1
"TCGA.BP.4776",1
"TCGA.BP.4777",1
"TCGA.BP.4781",1
"TCGA.BP.4784",1
"TCGA.BP.4787",1
"TCGA.BP.4789",1
"TCGA.BP.4790",1
"TCGA.BP.4797",1
"TCGA.BP.4798",1
"TCGA.BP.4799",3
"TCGA.BP.4801",1
"TCGA.BP.4803",1
"TCGA.BP.4804",1
"TCGA.BP.4807",1
"TCGA.BP.4959",1
"TCGA.BP.4960",1
"TCGA.BP.4961",1
"TCGA.BP.4962",1
"TCGA.BP.4963",1
"TCGA.BP.4964",1
"TCGA.BP.4965",1
"TCGA.BP.4967",1
"TCGA.BP.4968",1
"TCGA.BP.4969",1
"TCGA.BP.4970",1
"TCGA.BP.4971",1
"TCGA.BP.4972",1
"TCGA.BP.4973",1
"TCGA.BP.4974",1
"TCGA.BP.4975",1
"TCGA.BP.4976",1
"TCGA.BP.4977",1
"TCGA.BP.4981",1
"TCGA.BP.4982",1
"TCGA.BP.4983",1
"TCGA.BP.4985",1
"TCGA.BP.4986",1
"TCGA.BP.4987",1
"TCGA.BP.4988",3
"TCGA.BP.4989",1
"TCGA.BP.4991",1
"TCGA.BP.4992",1
"TCGA.BP.4993",1
"TCGA.BP.4994",3
"TCGA.BP.4995",1
"TCGA.BP.4998",1
"TCGA.BP.4999",1
"TCGA.BP.5000",1
"TCGA.BP.5001",1
"TCGA.BP.5004",1
"TCGA.BP.5006",1
"TCGA.BP.5007",1
"TCGA.BP.5008",1
"TCGA.BP.5009",1
"TCGA.BP.5010",1
"TCGA.BP.5168",1
"TCGA.BP.5169",1
"TCGA.BP.5170",1
"TCGA.BP.5173",1
"TCGA.BP.5174",1
"TCGA.BP.5175",1
"TCGA.BP.5176",1
"TCGA.BP.5177",1
"TCGA.BP.5178",1
"TCGA.BP.5180",1
"TCGA.BP.5181",1
"TCGA.BP.5182",1
"TCGA.BP.5183",1
"TCGA.BP.5184",1
"TCGA.BP.5185",1
"TCGA.BP.5186",1
"TCGA.BP.5187",1
"TCGA.BP.5189",1
"TCGA.BP.5190",1
"TCGA.BP.5191",1
"TCGA.BP.5192",1
"TCGA.BP.5194",1
"TCGA.BP.5195",1
"TCGA.BP.5196",1
"TCGA.BP.5198",1
"TCGA.BP.5199",1
"TCGA.BP.5200",1
"TCGA.BP.5201",1
"TCGA.BP.5202",1
"TCGA.BS.A0T9",5
"TCGA.BS.A0TA",5
"TCGA.BS.A0TC",5
"TCGA.BS.A0TD",5
"TCGA.BS.A0TG",3
"TCGA.BS.A0TI",5
"TCGA.BS.A0TJ",5
"TCGA.BS.A0U7",5
"TCGA.BS.A0U8",5
"TCGA.BS.A0U9",5
"TCGA.BS.A0UF",5
"TCGA.BS.A0UJ",5
"TCGA.BS.A0V4",5
"TCGA.BS.A0V7",5
"TCGA.BS.A0VI",3
"TCGA.BT.A0S7",6
"TCGA.BT.A0YX",6
"TCGA.BT.A20J",6
"TCGA.BT.A20N",6
"TCGA.BT.A20O",6
"TCGA.BT.A20P",6
"TCGA.BT.A20Q",6
"TCGA.BT.A20R",6
"TCGA.BT.A20T",6
"TCGA.BT.A20U",6
"TCGA.BT.A20V",6
"TCGA.BT.A20W",3
"TCGA.BT.A20X",6
"TCGA.BT.A2LA",1
"TCGA.BT.A2LB",6
"TCGA.BT.A2LD",3
"TCGA.BT.A3PH",6
"TCGA.BT.A3PJ",6
"TCGA.BT.A3PK",3
"TCGA.BT.A42B",1
"TCGA.BT.A42C",6
"TCGA.C4.A0EZ",1
"TCGA.C4.A0F0",3
"TCGA.C4.A0F1",6
"TCGA.C4.A0F6",6
"TCGA.C4.A0F7",6
"TCGA.C8.A12K",6
"TCGA.C8.A12L",6
"TCGA.C8.A12M",8
"TCGA.C8.A12N",8
"TCGA.C8.A12O",8
"TCGA.C8.A12P",6
"TCGA.C8.A12Q",6
"TCGA.C8.A12T",8
"TCGA.C8.A12U",8
"TCGA.C8.A12V",6
"TCGA.C8.A12W",8
"TCGA.C8.A12X",8
"TCGA.C8.A12Y",8
"TCGA.C8.A12Z",6
"TCGA.C8.A130",8
"TCGA.C8.A131",4
"TCGA.C8.A132",6
"TCGA.C8.A133",8
"TCGA.C8.A134",6
"TCGA.C8.A135",6
"TCGA.C8.A137",6
"TCGA.C8.A138",8
"TCGA.C8.A1HE",8
"TCGA.C8.A1HF",6
"TCGA.C8.A1HG",8
"TCGA.C8.A1HI",6
"TCGA.C8.A1HJ",3
"TCGA.C8.A1HK",6
"TCGA.C8.A1HL",8
"TCGA.C8.A1HM",8
"TCGA.C8.A1HN",8
"TCGA.C8.A1HO",8
"TCGA.C8.A26V",8
"TCGA.C8.A26W",8
"TCGA.C8.A26X",6
"TCGA.C8.A26Y",6
"TCGA.C8.A26Z",8
"TCGA.C8.A273",8
"TCGA.C8.A274",8
"TCGA.C8.A275",6
"TCGA.C8.A278",6
"TCGA.C8.A27A",8
"TCGA.C8.A27B",3
"TCGA.C8.A3M7",1
"TCGA.C8.A3M8",8
"TCGA.CA.5254",7
"TCGA.CA.5255",7
"TCGA.CA.5256",7
"TCGA.CA.5796",7
"TCGA.CA.5797",7
"TCGA.CA.6715",7
"TCGA.CA.6716",7
"TCGA.CA.6717",7
"TCGA.CA.6718",3
"TCGA.CA.6719",7
"TCGA.CF.A1HR",6
"TCGA.CF.A1HS",6
"TCGA.CF.A27C",6
"TCGA.CF.A3MF",6
"TCGA.CF.A3MG",6
"TCGA.CF.A3MH",6
"TCGA.CF.A3MI",6
"TCGA.CI.6621",3
"TCGA.CJ.4634",1
"TCGA.CJ.4635",1
"TCGA.CJ.4638",1
"TCGA.CJ.4640",1
"TCGA.CJ.4642",1
"TCGA.CJ.4868",1
"TCGA.CJ.4869",1
"TCGA.CJ.4870",1
"TCGA.CJ.4871",1
"TCGA.CJ.4872",1
"TCGA.CJ.4873",1
"TCGA.CJ.4874",1
"TCGA.CJ.4875",1
"TCGA.CJ.4876",1
"TCGA.CJ.4878",1
"TCGA.CJ.4881",1
"TCGA.CJ.4882",1
"TCGA.CJ.4884",1
"TCGA.CJ.4885",1
"TCGA.CJ.4886",1
"TCGA.CJ.4887",1
"TCGA.CJ.4888",1
"TCGA.CJ.4889",1
"TCGA.CJ.4890",1
"TCGA.CJ.4891",1
"TCGA.CJ.4892",1
"TCGA.CJ.4893",1
"TCGA.CJ.4894",1
"TCGA.CJ.4895",1
"TCGA.CJ.4897",1
"TCGA.CJ.4899",1
"TCGA.CJ.4900",1
"TCGA.CJ.4901",1
"TCGA.CJ.4902",1
"TCGA.CJ.4903",1
"TCGA.CJ.4904",1
"TCGA.CJ.4905",1
"TCGA.CJ.4907",1
"TCGA.CJ.4908",1
"TCGA.CJ.4912",1
"TCGA.CJ.4913",1
"TCGA.CJ.4916",1
"TCGA.CJ.4918",1
"TCGA.CJ.4920",1
"TCGA.CJ.4923",1
"TCGA.CJ.5671",1
"TCGA.CJ.5672",1
"TCGA.CJ.5675",1
"TCGA.CJ.5676",1
"TCGA.CJ.5677",1
"TCGA.CJ.5678",1
"TCGA.CJ.5679",1
"TCGA.CJ.5680",1
"TCGA.CJ.5681",1
"TCGA.CJ.5682",1
"TCGA.CJ.5683",1
"TCGA.CJ.5684",1
"TCGA.CJ.5686",1
"TCGA.CJ.5689",1
"TCGA.CJ.6027",1
"TCGA.CJ.6028",1
"TCGA.CJ.6030",1
"TCGA.CJ.6031",3
"TCGA.CJ.6032",1
"TCGA.CJ.6033",1
"TCGA.CK.5914",7
"TCGA.CK.5916",3
"TCGA.CK.6746",3
"TCGA.CK.6747",7
"TCGA.CK.6748",7
"TCGA.CK.6751",7
"TCGA.CL.5918",3
"TCGA.CM.4743",3
"TCGA.CM.4744",3
"TCGA.CM.4746",7
"TCGA.CM.4747",7
"TCGA.CM.4748",7
"TCGA.CM.4750",7
"TCGA.CM.4752",3
"TCGA.CM.5341",7
"TCGA.CM.5344",7
"TCGA.CM.5348",7
"TCGA.CM.5349",7
"TCGA.CM.5860",7
"TCGA.CM.5861",3
"TCGA.CM.5862",3
"TCGA.CM.5863",7
"TCGA.CM.5864",7
"TCGA.CM.5868",7
"TCGA.CM.6161",7
"TCGA.CM.6162",7
"TCGA.CM.6163",3
"TCGA.CM.6164",3
"TCGA.CM.6165",7
"TCGA.CM.6166",7
"TCGA.CM.6167",7
"TCGA.CM.6168",3
"TCGA.CM.6169",7
"TCGA.CM.6170",3
"TCGA.CM.6171",3
"TCGA.CM.6172",7
"TCGA.CM.6674",3
"TCGA.CM.6675",7
"TCGA.CM.6676",7
"TCGA.CM.6677",7
"TCGA.CM.6678",7
"TCGA.CM.6679",7
"TCGA.CM.6680",7
"TCGA.CN.4722",3
"TCGA.CN.4723",3
"TCGA.CN.4725",3
"TCGA.CN.4726",3
"TCGA.CN.4727",3
"TCGA.CN.4728",3
"TCGA.CN.4729",3
"TCGA.CN.4730",3
"TCGA.CN.4731",3
"TCGA.CN.4733",3
"TCGA.CN.4734",3
"TCGA.CN.4735",3
"TCGA.CN.4736",3
"TCGA.CN.4737",3
"TCGA.CN.4738",3
"TCGA.CN.4739",3
"TCGA.CN.4740",3
"TCGA.CN.4741",3
"TCGA.CN.4742",3
"TCGA.CN.5355",3
"TCGA.CN.5356",3
"TCGA.CN.5358",3
"TCGA.CN.5359",3
"TCGA.CN.5360",3
"TCGA.CN.5361",3
"TCGA.CN.5363",3
"TCGA.CN.5364",3
"TCGA.CN.5365",3
"TCGA.CN.5366",3
"TCGA.CN.5367",1
"TCGA.CN.5369",3
"TCGA.CN.5370",3
"TCGA.CN.5373",3
"TCGA.CN.5374",3
"TCGA.CN.6010",3
"TCGA.CN.6011",3
"TCGA.CN.6012",3
"TCGA.CN.6013",3
"TCGA.CN.6016",3
"TCGA.CN.6017",3
"TCGA.CN.6018",3
"TCGA.CN.6019",3
"TCGA.CN.6020",3
"TCGA.CN.6021",3
"TCGA.CN.6022",3
"TCGA.CN.6023",3
"TCGA.CN.6024",3
"TCGA.CN.6988",3
"TCGA.CN.6989",3
"TCGA.CN.6992",3
"TCGA.CN.6994",3
"TCGA.CN.6995",3
"TCGA.CN.6996",3
"TCGA.CN.6997",3
"TCGA.CN.6998",3
"TCGA.CQ.5323",3
"TCGA.CQ.5324",3
"TCGA.CQ.5325",3
"TCGA.CQ.5326",3
"TCGA.CQ.5327",3
"TCGA.CQ.5329",3
"TCGA.CQ.5330",3
"TCGA.CQ.5331",3
"TCGA.CQ.5332",3
"TCGA.CQ.5334",3
"TCGA.CQ.6218",3
"TCGA.CQ.6219",3
"TCGA.CQ.6220",3
"TCGA.CQ.6221",1
"TCGA.CQ.6222",3
"TCGA.CQ.6224",3
"TCGA.CQ.6225",3
"TCGA.CQ.6227",3
"TCGA.CQ.6228",3
"TCGA.CQ.6229",3
"TCGA.CQ.7065",3
"TCGA.CQ.7068",3
"TCGA.CU.A0YN",3
"TCGA.CU.A3KJ",6
"TCGA.CU.A3QU",6
"TCGA.CU.A3YL",6
"TCGA.CV.5430",3
"TCGA.CV.5431",3
"TCGA.CV.5432",3
"TCGA.CV.5434",3
"TCGA.CV.5436",3
"TCGA.CV.5439",3
"TCGA.CV.5440",3
"TCGA.CV.5441",3
"TCGA.CV.5442",3
"TCGA.CV.5443",3
"TCGA.CV.5444",3
"TCGA.CV.5966",3
"TCGA.CV.5970",3
"TCGA.CV.5971",3
"TCGA.CV.5973",3
"TCGA.CV.5976",3
"TCGA.CV.5977",3
"TCGA.CV.5978",3
"TCGA.CV.5979",3
"TCGA.CV.6003",3
"TCGA.CV.6433",3
"TCGA.CV.6436",3
"TCGA.CV.6441",3
"TCGA.CV.6933",3
"TCGA.CV.6934",3
"TCGA.CV.6935",3
"TCGA.CV.6936",3
"TCGA.CV.6937",3
"TCGA.CV.6938",3
"TCGA.CV.6939",3
"TCGA.CV.6940",3
"TCGA.CV.6941",3
"TCGA.CV.6942",3
"TCGA.CV.6943",3
"TCGA.CV.6945",3
"TCGA.CV.6948",3
"TCGA.CV.6950",3
"TCGA.CV.6951",3
"TCGA.CV.6952",3
"TCGA.CV.6953",3
"TCGA.CV.6954",3
"TCGA.CV.6955",3
"TCGA.CV.6956",3
"TCGA.CV.6959",3
"TCGA.CV.6960",3
"TCGA.CV.6961",3
"TCGA.CV.6962",3
"TCGA.CV.7089",3
"TCGA.CV.7090",3
"TCGA.CV.7091",3
"TCGA.CV.7095",3
"TCGA.CV.7097",3
"TCGA.CV.7099",3
"TCGA.CV.7100",3
"TCGA.CV.7101",3
"TCGA.CV.7102",3
"TCGA.CV.7103",3
"TCGA.CV.7104",3
"TCGA.CV.7177",3
"TCGA.CV.7178",3
"TCGA.CV.7180",3
"TCGA.CV.7183",3
"TCGA.CV.7235",3
"TCGA.CV.7236",3
"TCGA.CV.7238",3
"TCGA.CV.7242",3
"TCGA.CV.7243",3
"TCGA.CV.7245",3
"TCGA.CV.7247",3
"TCGA.CV.7248",3
"TCGA.CV.7250",3
"TCGA.CV.7252",3
"TCGA.CV.7253",3
"TCGA.CV.7254",3
"TCGA.CV.7255",3
"TCGA.CV.7261",3
"TCGA.CV.7263",3
"TCGA.CV.7406",3
"TCGA.CV.7407",3
"TCGA.CV.7410",3
"TCGA.CV.7411",3
"TCGA.CV.7413",3
"TCGA.CV.7414",3
"TCGA.CV.7415",3
"TCGA.CV.7416",3
"TCGA.CV.7418",3
"TCGA.CV.7421",3
"TCGA.CV.7422",3
"TCGA.CV.7423",3
"TCGA.CV.7424",3
"TCGA.CV.7425",3
"TCGA.CV.7427",3
"TCGA.CV.7428",3
"TCGA.CV.7429",1
"TCGA.CV.7430",3
"TCGA.CV.7432",3
"TCGA.CV.7433",3
"TCGA.CV.7434",3
"TCGA.CV.7435",3
"TCGA.CV.7437",3
"TCGA.CV.7438",3
"TCGA.CV.7440",3
"TCGA.CV.7446",3
"TCGA.CV.7568",3
"TCGA.CW.5580",1
"TCGA.CW.5581",1
"TCGA.CW.5583",1
"TCGA.CW.5584",1
"TCGA.CW.5585",1
"TCGA.CW.5587",1
"TCGA.CW.5588",1
"TCGA.CW.5589",1
"TCGA.CW.5590",1
"TCGA.CW.5591",1
"TCGA.CW.6087",1
"TCGA.CW.6088",1
"TCGA.CW.6090",1
"TCGA.CW.6093",1
"TCGA.CW.6096",1
"TCGA.CW.6097",1
"TCGA.CX.7085",3
"TCGA.CX.7086",3
"TCGA.CX.7219",3
"TCGA.CZ.4853",1
"TCGA.CZ.4854",1
"TCGA.CZ.4856",1
"TCGA.CZ.4857",1
"TCGA.CZ.4858",1
"TCGA.CZ.4859",1
"TCGA.CZ.4860",1
"TCGA.CZ.4861",1
"TCGA.CZ.4862",1
"TCGA.CZ.4863",1
"TCGA.CZ.4864",1
"TCGA.CZ.4865",1
"TCGA.CZ.4866",1
"TCGA.CZ.5451",1
"TCGA.CZ.5452",1
"TCGA.CZ.5453",1
"TCGA.CZ.5454",1
"TCGA.CZ.5455",1
"TCGA.CZ.5456",1
"TCGA.CZ.5457",1
"TCGA.CZ.5458",1
"TCGA.CZ.5459",1
"TCGA.CZ.5460",1
"TCGA.CZ.5461",1
"TCGA.CZ.5462",3
"TCGA.CZ.5463",1
"TCGA.CZ.5464",1
"TCGA.CZ.5465",1
"TCGA.CZ.5466",1
"TCGA.CZ.5467",1
"TCGA.CZ.5468",1
"TCGA.CZ.5469",1
"TCGA.CZ.5470",1
"TCGA.CZ.5982",1
"TCGA.CZ.5984",1
"TCGA.CZ.5985",1
"TCGA.CZ.5986",1
"TCGA.CZ.5987",1
"TCGA.CZ.5988",1
"TCGA.CZ.5989",1
"TCGA.D1.A0ZP",5
"TCGA.D1.A0ZR",5
"TCGA.D1.A0ZU",5
"TCGA.D1.A0ZZ",5
"TCGA.D1.A101",5
"TCGA.D1.A102",5
"TCGA.D1.A103",5
"TCGA.D1.A15V",5
"TCGA.D1.A15W",5
"TCGA.D1.A15X",3
"TCGA.D1.A15Z",5
"TCGA.D1.A160",5
"TCGA.D1.A161",5
"TCGA.D1.A162",5
"TCGA.D1.A163",5
"TCGA.D1.A165",5
"TCGA.D1.A167",5
"TCGA.D1.A168",5
"TCGA.D1.A169",5
"TCGA.D1.A16B",5
"TCGA.D1.A16D",5
"TCGA.D1.A16E",3
"TCGA.D1.A16F",5
"TCGA.D1.A16G",3
"TCGA.D1.A16I",5
"TCGA.D1.A16J",3
"TCGA.D1.A16N",5
"TCGA.D1.A16O",5
"TCGA.D1.A16Q",5
"TCGA.D1.A16R",5
"TCGA.D1.A16S",5
"TCGA.D1.A16V",5
"TCGA.D1.A16X",5
"TCGA.D1.A16Y",5
"TCGA.D1.A175",5
"TCGA.D1.A176",5
"TCGA.D1.A177",5
"TCGA.D1.A179",4
"TCGA.D1.A17B",3
"TCGA.D1.A17C",5
"TCGA.D1.A17D",5
"TCGA.D1.A17F",5
"TCGA.D1.A17H",5
"TCGA.D1.A17K",5
"TCGA.D1.A17L",5
"TCGA.D1.A17M",5
"TCGA.D1.A17N",3
"TCGA.D1.A17Q",5
"TCGA.D1.A17R",5
"TCGA.D1.A17S",5
"TCGA.D1.A17T",5
"TCGA.D1.A17U",5
"TCGA.D1.A1NS",5
"TCGA.D1.A1NU",5
"TCGA.D1.A1NY",5
"TCGA.D1.A1NZ",3
"TCGA.D1.A1O5",5
"TCGA.D1.A1O8",5
"TCGA.D1.A2G0",5
"TCGA.D1.A2G6",5
"TCGA.D1.A2G7",5
"TCGA.D1.A3DA",5
"TCGA.D1.A3DG",5
"TCGA.D1.A3DH",5
"TCGA.D1.A3JP",5
"TCGA.D1.A3JQ",5
"TCGA.D5.5538",1
"TCGA.D5.5539",3
"TCGA.D5.5540",7
"TCGA.D5.5541",7
"TCGA.D5.6529",3
"TCGA.D5.6530",3
"TCGA.D5.6531",7
"TCGA.D5.6532",7
"TCGA.D5.6533",3
"TCGA.D5.6534",7
"TCGA.D5.6535",7
"TCGA.D5.6536",7
"TCGA.D5.6537",3
"TCGA.D5.6538",7
"TCGA.D5.6539",7
"TCGA.D5.6540",3
"TCGA.D5.6541",3
"TCGA.D5.6898",3
"TCGA.D5.6920",7
"TCGA.D5.6922",7
"TCGA.D5.6923",7
"TCGA.D5.6924",7
"TCGA.D5.6926",7
"TCGA.D5.6927",3
"TCGA.D5.6928",3
"TCGA.D5.6930",3
"TCGA.D5.6931",7
"TCGA.D5.6932",7
"TCGA.D6.6515",3
"TCGA.D6.6516",3
"TCGA.D6.6517",3
"TCGA.D6.6823",3
"TCGA.D6.6824",3
"TCGA.D6.6825",3
"TCGA.D6.6826",3
"TCGA.D6.6827",3
"TCGA.D8.A13Y",8
"TCGA.D8.A13Z",6
"TCGA.D8.A140",8
"TCGA.D8.A142",6
"TCGA.D8.A143",3
"TCGA.D8.A145",8
"TCGA.D8.A146",8
"TCGA.D8.A147",6
"TCGA.D8.A1J8",8
"TCGA.D8.A1J9",6
"TCGA.D8.A1JA",6
"TCGA.D8.A1JB",8
"TCGA.D8.A1JC",8
"TCGA.D8.A1JD",8
"TCGA.D8.A1JE",8
"TCGA.D8.A1JF",6
"TCGA.D8.A1JG",6
"TCGA.D8.A1JH",8
"TCGA.D8.A1JI",8
"TCGA.D8.A1JJ",8
"TCGA.D8.A1JK",6
"TCGA.D8.A1JL",6
"TCGA.D8.A1JM",6
"TCGA.D8.A1JN",8
"TCGA.D8.A1JP",8
"TCGA.D8.A1JS",8
"TCGA.D8.A1JT",8
"TCGA.D8.A1JU",8
"TCGA.D8.A1X5",3
"TCGA.D8.A1X6",8
"TCGA.D8.A1X7",8
